,To rent,To sell,Price,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of the terrace,Garden,Area of the garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building,zipcode,type
10300302,True,False,750.0,,,,True,,,,,,,,,False,,1000,Studio
10276732,True,False,900.0,3.0,120.0,True,,,True,,,,,,,,"
                                    Bon
                                ",9300,Duplex
10301951,True,False,625.0,,35.0,True,False,,True,,,,,,2.0,,,1050,Studio
10273866,True,False,920.0,1.0,50.0,,False,,,,,,,,,,"
                                    Excellent état
                                ",1180,Appartement
10303594,True,False,720.0,,30.0,True,True,,,,,,,,1.0,False,,1000,Studio
10209947,True,False,930.0,1.0,120.0,True,False,,,,"[1, '\n                                    Bon\n                                ', 2, 120, True, '\n                                    Équipée\n                                ', 1, 1, False, True, False, False, True, '\n                                    Sud\n                                ', 25, False, False, True, False, False, True, False, False, 162, '\n                                                                    B\n                                                            ', 202212210002758156, False, False, '\n                                Gaz\n                            ', True, False, False, 930, False, '           Assurez ce bien Assurez ce bien contre les incendies avec Immoweb Protect \n        Voir mon devis\n    ', 74, '\n                                                    http://www.rosseel.be\n                                                ', 16]",,,,2.0,False,"
                                    Bon
                                ",9000,Loft
10291414,True,False,490.0,1.0,30.0,True,,,,,,,,,,,,5100,Studio
10290896,True,False,650.0,2.0,,True,,,,,,,,,,False,"
                                    Excellent état
                                ",6460,Appartement
10260653,True,False,940.0,2.0,76.0,True,False,,,,,,,,2.0,,,1070,Appartement
10290233,True,False,800.0,2.0,71.0,True,,,,,True,32.0,,,,,"
                                    Excellent état
                                ",4860,Appartement
10262603,True,False,965.0,2.0,85.0,True,False,,,,,,,,,,,1000,Appartement
10304511,True,False,540.0,2.0,,True,,,,,,,,,3.0,False,"
                                    Bon
                                ",5190,Appartement
10273186,True,False,970.0,2.0,93.0,True,,,,,,,,,,,"
                                    Excellent état
                                ",9000,Appartement
